"id","rented_at","rental_station_id","returned_at","return_station_id","duration_min","distance_m","birth_year","gender","bike_type"
269,"2025-12-01 09:56:17",3569,"2025-12-01 11:04:19",3900,68,1700.0,1999,,새싹자전거
270,"2025-12-01 11:02:09",3860,"2025-12-01 11:06:05",3523,3,758.25,2006,F,일반자전거
271,"2025-12-01 11:02:44",3569,"2025-12-01 11:10:13",3569,7,1190.0,1942,M,새싹자전거
272,"2025-12-01 09:58:07",3882,"2025-12-01 11:12:01",3523,73,2855.15,1981,M,일반자전거
273,"2025-12-01 11:04:03",592,"2025-12-01 11:12:32",3507,8,957.59,1972,F,일반자전거
274,"2025-12-01 10:55:36",3890,"2025-12-01 11:13:04",590,17,1050.0,2001,M,일반자전거
275,"2025-12-01 11:05:54",3582,"2025-12-01 11:13:39",592,7,1080.0,2001,M,일반자전거
276,"2025-12-01 11:02:59",574,"2025-12-01 11:13:55",3860,10,2090.0,,M,일반자전거
277,"2025-12-01 11:15:35",573,"2025-12-01 11:22:33",3860,6,807.86,1974,M,일반자전거
278,"2025-12-01 11:20:08",3509,"2025-12-01 11:26:41",3860,6,854.94,1995,M,일반자전거
279,"2025-12-01 11:23:10",3569,"2025-12-01 11:27:25",592,4,1160.0,,,새싹자전거
280,"2025-12-01 11:25:38",3900,"2025-12-01 11:29:13",3569,3,890.0,1975,M,일반자전거
281,"2025-12-01 11:28:15",590,"2025-12-01 11:33:06",505,4,495.41,,M,일반자전거
282,"2025-12-01 11:30:20",3900,"2025-12-01 11:35:53",3890,5,637.96,1998,M,일반자전거
283,"2025-12-01 11:32:42",3569,"2025-12-01 11:35:54",592,3,750.0,1973,F,일반자전거
284,"2025-12-01 11:25:50",590,"2025-12-01 11:36:28",508,10,1510.0,1976,F,일반자전거
285,"2025-12-01 11:35:27",591,"2025-12-01 11:38:18",3569,2,88.17,2001,,일반자전거
286,"2025-12-01 11:29:56",4382,"2025-12-01 11:41:16",592,11,1236.24,2003,F,일반자전거
287,"2025-12-01 11:40:00",3900,"2025-12-01 11:42:58",3569,2,637.31,2001,M,일반자전거
288,"2025-12-01 11:22:38",516,"2025-12-01 11:44:29",590,21,1278.38,1980,M,일반자전거
289,"2025-12-01 11:36:37",574,"2025-12-01 11:45:57",3860,9,1740.0,,,일반자전거
290,"2025-12-01 11:39:11",5155,"2025-12-01 11:46:27",590,7,1065.32,2002,M,일반자전거
291,"2025-12-01 11:39:40",3534,"2025-12-01 11:46:30",592,6,900.0,2004,F,일반자전거
292,"2025-12-01 11:44:34",592,"2025-12-01 11:49:00",3569,4,740.0,,,일반자전거
293,"2025-12-01 11:47:13",3504,"2025-12-01 11:51:00",591,3,686.93,,M,일반자전거
294,"2025-12-01 09:37:17",574,"2025-12-01 11:51:03",3900,133,4782.79,1995,,일반자전거
295,"2025-12-01 11:49:08",592,"2025-12-01 11:52:10",3569,3,636.49,1901,,일반자전거
296,"2025-12-01 11:49:24",592,"2025-12-01 11:52:16",3569,2,0.0,2001,F,일반자전거
297,"2025-12-01 11:17:51",3860,"2025-12-01 11:52:30",3860,34,2740.0,1984,F,일반자전거
298,"2025-12-01 11:48:33",3569,"2025-12-01 11:52:40",3900,4,800.38,,,일반자전거
299,"2025-12-01 11:51:04",590,"2025-12-01 11:53:16",592,2,433.74,2003,M,일반자전거
300,"2025-12-01 11:49:41",592,"2025-12-01 11:53:39",590,3,283.82,2006,F,일반자전거
301,"2025-12-01 11:51:23",591,"2025-12-01 11:53:55",590,2,364.3,2004,M,일반자전거
302,"2025-12-01 11:51:52",592,"2025-12-01 11:54:24",590,2,500.0,2001,M,일반자전거
303,"2025-12-01 11:46:42",3582,"2025-12-01 11:55:52",592,9,1078.81,2001,M,일반자전거
304,"2025-12-01 11:52:46",592,"2025-12-01 11:56:14",3569,3,503.74,2001,M,일반자전거
305,"2025-12-01 11:50:38",3582,"2025-12-01 11:56:17",592,5,957.59,,,일반자전거
306,"2025-12-01 11:52:52",3569,"2025-12-01 11:56:20",592,3,740.0,1972,M,일반자전거
307,"2025-12-01 11:10:49",590,"2025-12-01 11:57:02",592,46,439.15,1996,,일반자전거
308,"2025-12-01 11:47:29",592,"2025-12-01 11:57:43",592,10,1370.0,2002,M,일반자전거
309,"2025-12-01 11:53:14",571,"2025-12-01 11:57:43",3860,4,480.0,,F,일반자전거
310,"2025-12-01 11:48:01",563,"2025-12-01 11:58:37",592,10,1666.6,2002,M,일반자전거
311,"2025-12-01 11:56:10",3860,"2025-12-01 11:58:52",592,2,0.0,2002,F,일반자전거
312,"2025-12-01 11:56:52",3860,"2025-12-01 11:59:12",592,2,590.0,,,새싹자전거
313,"2025-12-01 11:40:02",3900,"2025-12-01 12:00:01",3900,19,633.1,1996,F,일반자전거
314,"2025-12-01 11:50:16",4386,"2025-12-01 12:00:57",592,10,2060.91,2003,F,일반자전거
315,"2025-12-01 10:58:14",592,"2025-12-01 12:01:04",3571,62,1292.02,,,일반자전거
316,"2025-12-01 11:55:17",3860,"2025-12-01 12:01:40",3579,6,730.0,2002,F,일반자전거
317,"2025-12-01 11:52:00",592,"2025-12-01 12:01:53",5154,9,2990.0,1976,,일반자전거
318,"2025-12-01 11:53:05",590,"2025-12-01 12:01:57",588,8,1032.98,2000,,일반자전거
319,"2025-12-01 12:01:16",3569,"2025-12-01 12:04:34",592,3,527.17,,,일반자전거
320,"2025-12-01 11:51:38",3900,"2025-12-01 12:06:09",542,14,1693.66,2002,M,일반자전거
321,"2025-12-01 11:57:01",591,"2025-12-01 12:06:30",591,9,971.71,2002,M,일반자전거
322,"2025-12-01 12:02:27",3582,"2025-12-01 12:06:34",590,4,869.65,2003,M,일반자전거
323,"2025-12-01 12:00:35",592,"2025-12-01 12:06:35",505,6,934.61,2002,M,일반자전거
324,"2025-12-01 12:02:36",3860,"2025-12-01 12:07:35",573,4,780.0,,,일반자전거
325,"2025-12-01 12:01:12",3569,"2025-12-01 12:09:02",3501,7,1310.28,1980,,일반자전거
326,"2025-12-01 12:06:53",3860,"2025-12-01 12:09:08",592,2,580.0,2002,M,새싹자전거
327,"2025-12-01 12:05:58",3523,"2025-12-01 12:12:36",584,6,589.59,,,일반자전거
328,"2025-12-01 12:12:36",3569,"2025-12-01 12:16:30",505,3,1040.74,1987,,일반자전거
329,"2025-12-01 11:44:23",3900,"2025-12-01 12:16:51",3900,32,0.0,2000,,일반자전거
330,"2025-12-01 12:12:15",588,"2025-12-01 12:18:14",3569,5,900.0,1992,,일반자전거
331,"2025-12-01 12:16:20",3865,"2025-12-01 12:21:28",3569,5,650.0,1998,,일반자전거
332,"2025-12-01 12:11:47",3570,"2025-12-01 12:21:54",590,10,1605.52,1998,,일반자전거
333,"2025-12-01 11:47:17",3523,"2025-12-01 12:23:55",505,36,2133.91,2000,M,일반자전거
334,"2025-12-01 10:18:36",590,"2025-12-01 12:24:02",592,125,439.15,,F,일반자전거
335,"2025-12-01 12:22:31",591,"2025-12-01 12:25:47",3569,3,661.14,1997,,일반자전거
336,"2025-12-01 12:20:04",3900,"2025-12-01 12:27:14",584,7,984.59,,,일반자전거
337,"2025-12-01 12:23:49",3569,"2025-12-01 12:30:48",3860,6,990.0,2001,M,일반자전거
338,"2025-12-01 10:27:44",590,"2025-12-01 12:35:54",592,128,60.0,,,새싹자전거
339,"2025-12-01 11:36:03",3860,"2025-12-01 12:37:17",3860,61,3893.94,1984,M,일반자전거
340,"2025-12-01 12:26:42",3900,"2025-12-01 12:37:45",3505,11,1253.91,2007,M,일반자전거
341,"2025-12-01 12:36:30",591,"2025-12-01 12:38:42",3523,2,457.95,,,일반자전거
342,"2025-12-01 12:37:19",590,"2025-12-01 12:40:19",592,3,438.54,,,일반자전거
343,"2025-12-01 12:26:39",3569,"2025-12-01 12:42:07",549,15,2703.41,1995,,일반자전거
344,"2025-12-01 12:38:21",505,"2025-12-01 12:44:02",3569,5,593.29,1991,F,일반자전거
345,"2025-12-01 11:52:44",592,"2025-12-01 12:44:21",3569,51,5127.59,1999,M,일반자전거
346,"2025-12-01 12:15:44",592,"2025-12-01 12:45:52",3517,30,2925.39,2003,F,일반자전거
347,"2025-12-01 12:40:30",3534,"2025-12-01 12:46:16",592,5,693.35,,,일반자전거
348,"2025-12-01 12:44:35",590,"2025-12-01 12:46:48",591,2,526.16,2002,M,일반자전거
349,"2025-12-01 12:42:14",3533,"2025-12-01 12:46:49",592,4,756.79,1992,,일반자전거
350,"2025-12-01 12:45:28",3569,"2025-12-01 12:48:51",592,3,88.17,2001,F,일반자전거
351,"2025-12-01 12:46:59",592,"2025-12-01 12:50:28",3569,3,548.32,2001,M,일반자전거
352,"2025-12-01 12:47:04",590,"2025-12-01 12:52:05",3505,5,677.83,,,일반자전거
353,"2025-12-01 12:46:29",590,"2025-12-01 12:52:05",3505,5,589.66,1999,M,일반자전거
354,"2025-12-01 12:09:35",3900,"2025-12-01 12:54:02",3900,44,1517.37,1999,,일반자전거
355,"2025-12-01 12:51:26",3860,"2025-12-01 12:54:44",3900,3,628.85,1996,M,일반자전거
356,"2025-12-01 12:46:07",3586,"2025-12-01 12:55:48",590,9,1657.0,2002,M,일반자전거
357,"2025-12-01 12:54:40",592,"2025-12-01 12:56:35",590,1,980.0,2001,M,일반자전거
358,"2025-12-01 12:50:29",505,"2025-12-01 12:57:58",591,7,1018.46,2001,,일반자전거
359,"2025-12-01 12:46:36",3569,"2025-12-01 12:58:36",3506,12,1350.0,,,일반자전거
360,"2025-12-01 12:02:45",591,"2025-12-01 12:59:30",592,56,1722.21,2002,M,일반자전거
361,"2025-12-01 12:41:13",3860,"2025-12-01 12:59:42",3504,18,2540.0,2003,F,일반자전거
362,"2025-12-01 13:00:01",592,"2025-12-01 13:02:55",3569,2,0.0,2002,M,일반자전거
363,"2025-12-01 12:37:36",590,"2025-12-01 13:04:00",590,26,2860.0,2002,M,일반자전거
364,"2025-12-01 12:59:59",3890,"2025-12-01 13:06:19",592,6,906.18,2002,M,일반자전거
365,"2025-12-01 13:03:52",3569,"2025-12-01 13:07:02",3504,3,403.86,1990,F,일반자전거
366,"2025-12-01 11:54:15",3569,"2025-12-01 13:09:09",3881,74,3006.29,1988,F,일반자전거
367,"2025-12-01 13:05:43",3900,"2025-12-01 13:09:14",3569,3,472.98,2002,M,일반자전거
368,"2025-12-01 13:02:52",3900,"2025-12-01 13:09:32",584,6,873.4,1999,M,일반자전거
369,"2025-12-01 13:02:59",3900,"2025-12-01 13:09:38",584,6,230.06,2000,M,일반자전거
370,"2025-12-01 12:59:17",505,"2025-12-01 13:12:28",3860,13,1604.62,1994,M,일반자전거
371,"2025-12-01 12:22:42",514,"2025-12-01 13:13:36",3569,50,2751.2,,F,일반자전거
372,"2025-12-01 12:52:35",4142,"2025-12-01 13:14:15",3860,21,3463.54,1980,M,일반자전거
373,"2025-12-01 12:52:19",4142,"2025-12-01 13:14:22",3860,22,3583.02,1986,,일반자전거
374,"2025-12-01 10:21:25",560,"2025-12-01 13:16:11",592,174,2132.19,2002,F,일반자전거
375,"2025-12-01 13:13:22",592,"2025-12-01 13:16:53",3569,3,567.64,2002,M,일반자전거
376,"2025-12-01 13:16:41",3860,"2025-12-01 13:19:11",592,2,572.81,2000,M,일반자전거
377,"2025-12-01 13:15:16",3860,"2025-12-01 13:19:12",3900,3,900.21,2000,M,일반자전거
378,"2025-12-01 11:54:36",3860,"2025-12-01 13:19:42",3860,85,6410.0,1995,M,일반자전거
379,"2025-12-01 13:09:13",591,"2025-12-01 13:20:01",591,10,1361.68,2001,F,일반자전거
380,"2025-12-01 13:17:15",3533,"2025-12-01 13:21:52",592,4,371.98,1999,M,일반자전거
381,"2025-12-01 13:18:55",590,"2025-12-01 13:22:55",3900,4,438.55,1975,M,새싹자전거
382,"2025-12-01 13:11:13",3882,"2025-12-01 13:25:06",3569,13,1753.24,2000,M,일반자전거
383,"2025-12-01 13:22:49",3860,"2025-12-01 13:26:15",3523,3,1220.0,2002,M,일반자전거
384,"2025-12-01 13:20:36",3582,"2025-12-01 13:26:39",592,6,598.14,,,일반자전거
385,"2025-12-01 13:25:01",3860,"2025-12-01 13:27:21",592,2,580.0,2000,M,새싹자전거
386,"2025-12-01 11:27:33",3890,"2025-12-01 13:27:55",3860,120,1936.15,,,일반자전거
387,"2025-12-01 13:20:42",3573,"2025-12-01 13:27:56",3523,7,1262.02,,,일반자전거
388,"2025-12-01 13:26:18",590,"2025-12-01 13:28:25",592,2,490.0,,,일반자전거
389,"2025-12-01 13:14:47",549,"2025-12-01 13:28:35",3569,13,2802.9,2004,F,일반자전거
390,"2025-12-01 13:24:08",3534,"2025-12-01 13:31:13",592,7,740.89,2000,M,일반자전거
391,"2025-12-01 13:16:09",3860,"2025-12-01 13:32:12",3507,16,726.05,1998,F,일반자전거
392,"2025-12-01 13:27:01",3571,"2025-12-01 13:32:54",592,5,1176.82,1999,,일반자전거
393,"2025-12-01 13:27:25",3569,"2025-12-01 13:32:58",592,5,758.21,2000,M,일반자전거
394,"2025-12-01 13:28:36",3860,"2025-12-01 13:33:33",3501,4,1375.42,,,일반자전거
395,"2025-12-01 13:28:05",3566,"2025-12-01 13:34:13",3569,6,823.42,1969,M,일반자전거
396,"2025-12-01 13:32:25",3505,"2025-12-01 13:38:01",590,5,780.0,1999,M,일반자전거
397,"2025-12-01 12:57:03",5154,"2025-12-01 13:38:10",592,41,1004.59,1976,,일반자전거
398,"2025-12-01 13:35:32",3569,"2025-12-01 13:39:27",592,3,505.11,2000,M,일반자전거
399,"2025-12-01 12:58:37",1470,"2025-12-01 13:40:05",590,41,8556.07,1997,F,일반자전거
400,"2025-12-01 13:42:16",3569,"2025-12-01 13:46:25",3504,4,548.33,1983,F,일반자전거
401,"2025-12-01 13:30:35",591,"2025-12-01 13:47:39",588,17,2402.44,2003,M,일반자전거
402,"2025-12-01 13:26:23",3542,"2025-12-01 13:48:50",3569,22,3597.63,1974,M,일반자전거
403,"2025-12-01 13:47:09",3523,"2025-12-01 13:49:07",591,1,384.8,2001,M,일반자전거
404,"2025-12-01 13:41:51",592,"2025-12-01 13:52:44",3509,10,1414.88,,,일반자전거
405,"2025-12-01 13:43:58",548,"2025-12-01 13:54:18",591,10,1598.11,,F,일반자전거
406,"2025-12-01 13:39:21",584,"2025-12-01 13:55:07",3900,15,1243.69,1999,M,일반자전거
407,"2025-12-01 13:39:23",584,"2025-12-01 13:55:08",3900,15,1749.38,2000,M,일반자전거
408,"2025-12-01 13:42:21",592,"2025-12-01 13:55:26",3899,13,2174.48,,,일반자전거
409,"2025-12-01 13:47:18",3534,"2025-12-01 13:56:03",3523,8,1034.12,2001,M,일반자전거
410,"2025-12-01 13:25:24",592,"2025-12-01 13:58:51",3533,33,924.03,,,일반자전거
411,"2025-12-01 13:59:09",3569,"2025-12-01 14:03:25",3900,4,756.8,,M,일반자전거
412,"2025-12-01 13:42:23",3529,"2025-12-01 14:03:39",3569,21,1177.33,2007,M,일반자전거
413,"2025-12-01 13:41:40",3529,"2025-12-01 14:03:45",3569,22,1373.47,2007,M,일반자전거
414,"2025-12-01 13:54:27",592,"2025-12-01 14:03:57",514,9,1265.63,1996,,일반자전거
415,"2025-12-01 13:46:25",3569,"2025-12-01 14:05:14",3899,18,2721.44,2004,F,일반자전거
416,"2025-12-01 14:00:10",584,"2025-12-01 14:06:06",3900,5,770.76,2008,M,일반자전거
417,"2025-12-01 14:03:00",592,"2025-12-01 14:07:15",3569,4,176.34,,F,일반자전거
418,"2025-12-01 14:07:36",592,"2025-12-01 14:11:13",3569,3,527.17,2001,F,일반자전거
419,"2025-12-01 14:06:25",3569,"2025-12-01 14:11:13",3505,4,580.51,2000,M,일반자전거
420,"2025-12-01 14:05:36",3900,"2025-12-01 14:12:04",500,6,819.72,2000,M,일반자전거
421,"2025-12-01 12:38:28",592,"2025-12-01 14:13:27",3868,94,3499.04,2001,F,일반자전거
422,"2025-12-01 13:59:59",3548,"2025-12-01 14:15:31",3860,15,2472.56,1999,M,일반자전거
423,"2025-12-01 14:08:25",5154,"2025-12-01 14:17:59",3569,9,1310.0,1964,M,일반자전거
424,"2025-12-01 14:08:45",5154,"2025-12-01 14:18:00",3569,9,1410.0,1966,,일반자전거
425,"2025-12-01 13:23:43",592,"2025-12-01 14:18:56",571,55,5702.32,,,일반자전거
426,"2025-12-01 14:18:03",3860,"2025-12-01 14:20:24",592,2,0.0,2000,,일반자전거
427,"2025-12-01 13:14:14",3569,"2025-12-01 14:20:39",3890,66,4528.12,,F,일반자전거
428,"2025-12-01 13:04:38",591,"2025-12-01 14:26:36",591,81,1374.78,2000,M,일반자전거
429,"2025-12-01 13:42:54",3873,"2025-12-01 14:27:30",3569,44,1306.59,1980,,일반자전거
430,"2025-12-01 13:48:15",3504,"2025-12-01 14:27:37",3569,39,1717.15,1983,F,일반자전거
431,"2025-12-01 14:17:30",3864,"2025-12-01 14:31:15",3860,13,639.56,1996,,일반자전거
432,"2025-12-01 14:28:33",592,"2025-12-01 14:31:18",3569,2,0.0,2001,F,일반자전거
433,"2025-12-01 13:45:29",5651,"2025-12-01 14:34:25",592,48,5623.05,,,일반자전거
434,"2025-12-01 14:28:36",3509,"2025-12-01 14:38:09",592,9,1220.91,2001,F,일반자전거
435,"2025-12-01 14:33:43",592,"2025-12-01 14:38:44",3569,5,527.17,,,일반자전거
436,"2025-12-01 14:32:34",5154,"2025-12-01 14:39:21",3569,6,1315.78,,M,일반자전거
437,"2025-12-01 14:37:39",592,"2025-12-01 14:39:58",3569,2,511.7,2002,M,일반자전거
438,"2025-12-01 14:37:10",3569,"2025-12-01 14:41:45",592,4,591.91,1918,,일반자전거
439,"2025-12-01 14:37:03",3569,"2025-12-01 14:41:56",592,4,630.0,,F,일반자전거
440,"2025-12-01 14:35:19",3569,"2025-12-01 14:42:08",505,6,1021.33,,,일반자전거
441,"2025-12-01 14:21:04",3534,"2025-12-01 14:42:34",592,21,2166.6,2001,M,일반자전거
442,"2025-12-01 14:40:34",590,"2025-12-01 14:43:16",592,2,1000.0,2004,F,일반자전거
443,"2025-12-01 14:42:27",3569,"2025-12-01 14:45:52",592,3,570.75,2001,M,일반자전거
444,"2025-12-01 14:35:00",590,"2025-12-01 14:47:05",3542,12,2201.39,,,일반자전거
445,"2025-12-01 14:45:07",3523,"2025-12-01 14:49:12",3569,4,722.26,2004,F,일반자전거
446,"2025-12-01 14:40:05",3899,"2025-12-01 14:49:17",591,9,1891.26,2002,M,일반자전거
447,"2025-12-01 14:46:11",3569,"2025-12-01 14:49:35",591,3,620.0,2000,M,일반자전거
448,"2025-12-01 14:43:57",3588,"2025-12-01 14:50:26",3860,6,779.84,,,일반자전거
449,"2025-12-01 14:30:43",4142,"2025-12-01 14:50:46",3860,20,3496.54,1994,F,일반자전거
450,"2025-12-01 14:45:36",3533,"2025-12-01 14:51:34",3523,5,999.69,2000,,일반자전거
451,"2025-12-01 14:46:35",3534,"2025-12-01 14:53:15",3900,6,892.1,2002,M,일반자전거
452,"2025-12-01 14:51:20",591,"2025-12-01 14:53:15",590,1,465.49,2000,,일반자전거
453,"2025-12-01 14:52:10",3569,"2025-12-01 14:56:16",505,4,909.76,,,일반자전거
454,"2025-12-01 14:54:46",3860,"2025-12-01 14:57:43",591,2,566.62,1991,,일반자전거
455,"2025-12-01 13:34:24",3569,"2025-12-01 14:58:27",3523,84,2306.91,2004,M,일반자전거
456,"2025-12-01 14:49:07",592,"2025-12-01 14:58:33",500,9,1137.97,,,일반자전거
457,"2025-12-01 14:56:36",3860,"2025-12-01 14:58:51",592,2,572.82,2000,,일반자전거
458,"2025-12-01 14:55:25",592,"2025-12-01 14:59:04",500,3,640.0,2002,F,일반자전거
459,"2025-12-01 14:55:25",3569,"2025-12-01 14:59:41",592,4,505.11,2001,F,일반자전거
460,"2025-12-01 14:44:51",626,"2025-12-01 14:59:47",592,14,2218.72,1997,F,일반자전거
461,"2025-12-01 14:56:11",3523,"2025-12-01 15:00:27",3569,4,1450.0,2004,M,일반자전거
462,"2025-12-01 14:57:34",3569,"2025-12-01 15:00:33",592,2,0.0,2002,M,일반자전거
463,"2025-12-01 14:56:10",3569,"2025-12-01 15:00:47",592,4,527.17,2004,F,일반자전거
464,"2025-12-01 14:55:25",3569,"2025-12-01 15:02:35",3865,7,691.7,1998,,일반자전거
465,"2025-12-01 14:57:27",592,"2025-12-01 15:02:39",3860,5,475.49,2000,M,일반자전거
466,"2025-12-01 14:59:19",3569,"2025-12-01 15:03:26",3523,4,722.26,2003,M,일반자전거
467,"2025-12-01 14:31:23",3523,"2025-12-01 15:04:58",3900,33,1921.09,1996,F,일반자전거
468,"2025-12-01 15:02:07",3860,"2025-12-01 15:04:59",592,2,572.81,1969,,일반자전거
469,"2025-12-01 14:52:04",3569,"2025-12-01 15:05:25",3542,13,2143.83,1974,M,일반자전거
470,"2025-12-01 15:02:00",505,"2025-12-01 15:07:40",3569,5,890.0,,,일반자전거
471,"2025-12-01 13:00:42",3569,"2025-12-01 15:21:03",3900,140,1616.88,,M,일반자전거
472,"2025-12-01 15:19:49",3523,"2025-12-01 15:23:20",590,3,593.27,,F,일반자전거
473,"2025-12-01 15:20:38",3900,"2025-12-01 15:24:13",590,3,670.0,2005,M,일반자전거
474,"2025-12-01 15:14:33",3536,"2025-12-01 15:25:14",3900,10,1431.74,,,일반자전거
475,"2025-12-01 15:11:48",3542,"2025-12-01 15:28:27",3569,16,2394.63,1996,F,일반자전거
476,"2025-12-01 15:26:25",3523,"2025-12-01 15:28:52",591,2,176.33,2000,,일반자전거
477,"2025-12-01 11:40:12",3900,"2025-12-01 15:36:07",590,235,1090.0,1997,,일반자전거
478,"2025-12-01 15:30:21",3579,"2025-12-01 15:37:29",3569,7,1197.89,1989,M,일반자전거
479,"2025-12-01 15:28:43",590,"2025-12-01 15:40:25",551,11,2116.32,1972,F,일반자전거
480,"2025-12-01 15:36:12",3523,"2025-12-01 15:40:45",500,4,785.09,,F,일반자전거
481,"2025-12-01 14:54:02",3900,"2025-12-01 15:42:32",500,48,1499.29,2000,M,일반자전거
482,"2025-12-01 15:31:21",590,"2025-12-01 15:47:05",3542,15,2090.0,1964,M,일반자전거
483,"2025-12-01 15:42:09",3569,"2025-12-01 15:48:05",3890,5,1088.7,1996,,일반자전거
484,"2025-12-01 15:44:37",592,"2025-12-01 15:48:55",3569,4,743.97,,,일반자전거
485,"2025-12-01 15:42:46",592,"2025-12-01 15:50:41",516,7,1025.86,,,일반자전거
486,"2025-12-01 15:27:37",3886,"2025-12-01 15:51:14",3569,23,2320.8,2006,M,일반자전거
487,"2025-12-01 15:23:21",3569,"2025-12-01 15:52:06",3569,28,1330.0,,,일반자전거
488,"2025-12-01 15:02:35",3502,"2025-12-01 15:54:08",590,51,3715.57,1998,M,일반자전거
489,"2025-12-01 13:41:18",3569,"2025-12-01 15:57:31",3569,136,3335.57,2000,,일반자전거
490,"2025-12-01 15:19:50",1008,"2025-12-01 15:58:34",3569,38,6320.93,1986,M,일반자전거
491,"2025-12-01 15:40:19",591,"2025-12-01 16:00:21",3575,20,2143.23,1962,M,일반자전거
492,"2025-12-01 15:55:58",3900,"2025-12-01 16:01:44",3581,5,828.82,1988,M,일반자전거
493,"2025-12-01 15:56:26",3900,"2025-12-01 16:01:50",3581,5,850.56,,,일반자전거
494,"2025-12-01 15:58:17",590,"2025-12-01 16:02:48",505,4,955.57,,,일반자전거
495,"2025-12-01 15:37:40",3900,"2025-12-01 16:04:24",3900,26,5245.98,,M,일반자전거
496,"2025-12-01 16:02:02",591,"2025-12-01 16:04:31",3569,2,600.0,,,일반자전거
497,"2025-12-01 16:04:45",3569,"2025-12-01 16:07:28",3534,2,176.34,2003,M,일반자전거
498,"2025-12-01 14:53:26",591,"2025-12-01 16:07:39",3575,74,1431.04,2001,,일반자전거
499,"2025-12-01 15:59:37",3900,"2025-12-01 16:08:09",3865,8,1141.65,2010,M,일반자전거
500,"2025-12-01 16:00:41",3523,"2025-12-01 16:08:33",3571,7,1655.83,,,일반자전거
501,"2025-12-01 15:49:01",574,"2025-12-01 16:11:26",3569,22,2990.0,1991,M,일반자전거
502,"2025-12-01 15:53:45",3899,"2025-12-01 16:11:29",3569,17,2675.88,1996,F,일반자전거
503,"2025-12-01 16:09:32",592,"2025-12-01 16:12:19",3569,2,583.56,,M,일반자전거
504,"2025-12-01 16:09:45",3523,"2025-12-01 16:13:51",3501,4,492.28,,,일반자전거
505,"2025-12-01 16:08:29",3900,"2025-12-01 16:14:18",3853,5,1280.0,2008,M,일반자전거
506,"2025-12-01 16:04:18",500,"2025-12-01 16:15:51",3860,11,855.44,,,일반자전거
507,"2025-12-01 16:12:09",3900,"2025-12-01 16:16:52",590,4,745.38,2003,M,일반자전거
508,"2025-12-01 16:08:51",3900,"2025-12-01 16:17:04",3509,8,1490.85,2008,M,일반자전거
509,"2025-12-01 16:08:48",3900,"2025-12-01 16:17:14",3509,8,1457.73,2008,M,일반자전거
510,"2025-12-01 16:14:37",3900,"2025-12-01 16:17:50",590,3,472.98,2003,M,일반자전거
